1,Abra,1
2,Abra,1
3,Abra,1
4,Abra,1
5,Abra,1
6,Abra,1
7,Abra,1
8,Abra,1
9,Abra,1
10,Abra,1
11,Abra,1
12,Abra,1
13,Abra,1
14,Abra,1
15,Abra,1
16,Abra,1
17,Abra,1
18,Abra,1
19,Abra,1
20,Abra,1
21,Abra,1
22,Abra,1
23,Abra,1
24,Abra,1
25,Abra,1
26,Abra,1
27,Abra,1
28,Abra,1
29,Abra,1
30,Abra,1
31,Abra,1
32,Abra,1
33,Abra,1
34,Abra,1
35,Abra,1
36,Aerodactyl,2
37,Aerodactyl,2
38,Aerodactyl,2
39,Aerodactyl,2
40,Aerodactyl,2
41,Aerodactyl,2
42,Aerodactyl,2
43,Aerodactyl,2
44,Aerodactyl,2
45,Aerodactyl,2
46,Aerodactyl,2
47,Aerodactyl,2
48,Aerodactyl,2
49,Aerodactyl,2
50,Aerodactyl,2
51,Aerodactyl,2
52,Aerodactyl,2
53,Aerodactyl,2
54,Aerodactyl,2
55,Aerodactyl,2
56,Aerodactyl,2
57,Aerodactyl,2
58,Aerodactyl,2
59,Aerodactyl,2
60,Aerodactyl,2
61,Aerodactyl,2
62,Aerodactyl,2
63,Aerodactyl,2
64,Aerodactyl,2
65,Aerodactyl,2
66,Aerodactyl,2
67,Aerodactyl,2
68,Aerodactyl,2
69,Aerodactyl,2
70,Aerodactyl,2
71,Alakazam,3
72,Alakazam,3
73,Alakazam,3
74,Alakazam,3
75,Alakazam,3
76,Alakazam,3
77,Alakazam,3
78,Alakazam,3
79,Alakazam,3
80,Alakazam,3
81,Alakazam,3
82,Alakazam,3
83,Alakazam,3
84,Alakazam,3
85,Alakazam,3
86,Alakazam,3
87,Alakazam,3
88,Alakazam,3
89,Alakazam,3
90,Alakazam,3
91,Alakazam,3
92,Alakazam,3
93,Alakazam,3
94,Alakazam,3
95,Alakazam,3
96,Alakazam,3
97,Alolan Sandslash,4
98,Alolan Sandslash,4
99,Alolan Sandslash,4
100,Alolan Sandslash,4
101,Alolan Sandslash,4
102,Alolan Sandslash,4
103,Alolan Sandslash,4
104,Alolan Sandslash,4
105,Alolan Sandslash,4
106,Alolan Sandslash,4
107,Alolan Sandslash,4
108,Alolan Sandslash,4
109,Alolan Sandslash,4
110,Alolan Sandslash,4
111,Alolan Sandslash,4
112,Alolan Sandslash,4
113,Alolan Sandslash,4
114,Alolan Sandslash,4
115,Alolan Sandslash,4
116,Alolan Sandslash,4
117,Alolan Sandslash,4
118,Alolan Sandslash,4
119,Alolan Sandslash,4
120,Alolan Sandslash,4
121,Alolan Sandslash,4
122,Alolan Sandslash,4
123,Alolan Sandslash,4
124,Alolan Sandslash,4
125,Alolan Sandslash,4
126,Alolan Sandslash,4
127,Alolan Sandslash,4
128,Alolan Sandslash,4
129,Alolan Sandslash,4
130,Alolan Sandslash,4
131,Alolan Sandslash,4
132,Alolan Sandslash,4
133,Alolan Sandslash,4
134,Alolan Sandslash,4
135,Alolan Sandslash,4
136,Alolan Sandslash,4
137,Alolan Sandslash,4
138,Arbok,5
139,Arbok,5
140,Arbok,5
141,Arbok,5
142,Arbok,5
143,Arbok,5
144,Arbok,5
145,Arbok,5
146,Arbok,5
147,Arbok,5
148,Arbok,5
149,Arbok,5
150,Arbok,5
151,Arbok,5
152,Arbok,5
153,Arbok,5
154,Arbok,5
155,Arbok,5
156,Arbok,5
157,Arbok,5
158,Arbok,5
159,Arbok,5
160,Arbok,5
161,Arbok,5
162,Arbok,5
163,Arbok,5
164,Arbok,5
165,Arbok,5
166,Arbok,5
167,Arbok,5
168,Arbok,5
169,Arbok,5
170,Arbok,5
171,Arbok,5
172,Arbok,5
173,Arbok,5
174,Arbok,5
175,Arbok,5
176,Arbok,5
177,Arbok,5
178,Arbok,5
179,Arcanine,6
180,Arcanine,6
181,Arcanine,6
182,Arcanine,6
183,Arcanine,6
184,Arcanine,6
185,Arcanine,6
186,Arcanine,6
187,Arcanine,6
188,Arcanine,6
189,Arcanine,6
190,Arcanine,6
191,Arcanine,6
192,Arcanine,6
193,Arcanine,6
194,Arcanine,6
195,Arcanine,6
196,Arcanine,6
197,Arcanine,6
198,Arcanine,6
199,Arcanine,6
200,Arcanine,6
201,Arcanine,6
202,Arcanine,6
203,Arcanine,6
204,Arcanine,6
205,Arcanine,6
206,Arcanine,6
207,Arcanine,6
208,Arcanine,6
209,Arcanine,6
210,Arcanine,6
211,Arcanine,6
212,Arcanine,6
213,Arcanine,6
214,Arcanine,6
215,Arcanine,6
216,Arcanine,6
217,Arcanine,6
218,Arcanine,6
219,Arcanine,6
220,Articuno,7
221,Articuno,7
222,Articuno,7
223,Articuno,7
224,Articuno,7
225,Articuno,7
226,Articuno,7
227,Articuno,7
228,Articuno,7
229,Articuno,7
230,Articuno,7
231,Articuno,7
232,Articuno,7
233,Articuno,7
234,Articuno,7
235,Articuno,7
236,Articuno,7
237,Articuno,7
238,Articuno,7
239,Articuno,7
240,Articuno,7
241,Articuno,7
242,Articuno,7
243,Articuno,7
244,Articuno,7
245,Articuno,7
246,Articuno,7
247,Articuno,7
248,Articuno,7
249,Articuno,7
250,Articuno,7
251,Articuno,7
252,Articuno,7
253,Articuno,7
254,Articuno,7
255,Articuno,7
256,Articuno,7
257,Articuno,7
258,Articuno,7
259,Articuno,7
260,Articuno,7
261,Articuno,7
262,Articuno,7
263,Articuno,7
264,Articuno,7
265,Beedrill,8
266,Beedrill,8
267,Beedrill,8
268,Beedrill,8
269,Beedrill,8
270,Beedrill,8
271,Beedrill,8
272,Beedrill,8
273,Beedrill,8
274,Beedrill,8
275,Beedrill,8
276,Beedrill,8
277,Beedrill,8
278,Beedrill,8
279,Beedrill,8
280,Beedrill,8
281,Beedrill,8
282,Beedrill,8
283,Beedrill,8
284,Beedrill,8
285,Beedrill,8
286,Beedrill,8
287,Beedrill,8
288,Beedrill,8
289,Beedrill,8
290,Beedrill,8
291,Beedrill,8
292,Beedrill,8
293,Beedrill,8
294,Beedrill,8
295,Beedrill,8
296,Beedrill,8
297,Beedrill,8
298,Beedrill,8
299,Bellsprout,9
300,Bellsprout,9
301,Bellsprout,9
302,Bellsprout,9
303,Bellsprout,9
304,Bellsprout,9
305,Bellsprout,9
306,Bellsprout,9
307,Bellsprout,9
308,Bellsprout,9
309,Bellsprout,9
310,Bellsprout,9
311,Bellsprout,9
312,Bellsprout,9
313,Bellsprout,9
314,Bellsprout,9
315,Bellsprout,9
316,Bellsprout,9
317,Bellsprout,9
318,Bellsprout,9
319,Bellsprout,9
320,Bellsprout,9
321,Bellsprout,9
322,Bellsprout,9
323,Bellsprout,9
324,Bellsprout,9
325,Bellsprout,9
326,Bellsprout,9
327,Bellsprout,9
328,Bellsprout,9
329,Bellsprout,9
